Student Id No,Name,Major,Freshman Year,Hometown,State,DOB,Gender,Semester,,
1127825,Carmen Goicoetxea Zabaleta,IIS,2011,Orizaba,Ver,16-Aug-94,F,4,,
356709,Dafne Anahí Salaverri Treviño,LEM,2009,Cuernavaca,Mor,21-Mar-93,F,9,,
597679,Berenice Sofía Urrutia Rodríguez,LIN,2010,Monterrey,NL,15-Oct-94,F,4,,
581249,Ruth Navarro Etxeberría,IMT,2011,Cuernavaca,Mor,3-Sep-92,F,8,,
540193,Alejandra Dafne Juárez Sánchez,IMT,2011,Saltillo,Coah,16-Aug-94,F,4,,
1142432,Ángel Basaguren Salaverri,LED,2013,Monterrey,NL,31-Mar-94,M,6,,
477739,Alberto Horacio Etxeberría Juárez,IIS,2013,Mérida,Yuc,2-Sep-94,M,5,,
615854,Horacio Rodríguez Hernandez,IIS,2008,Monterrey,NL,19-Oct-93,M,6,,
994179,Carmen Cárdenas Eskauriatza,LCPF,2008,Zacatecas,Zac,30-Sep-94,F,4,,
357586,Carlos Aramburu Urrutia,LCPF,2011,Morelia,Mich,23-Nov-94,M,4,,
1100895,Rodrigo Carlos Urrutia Etxeberría,LED,2009,Toluca,Edomex,19-Sep-93,M,6,,
640326,Adelaida Anahí Cantú Lozano,LAF,2008,Manzanillo,Col,10-Dec-94,F,4,,
546823,Francisco Andrés Zabaleta Arizmendi,IQA,2010,Monterrey,NL,19-Jan-95,M,5,,
586630,Diana Lozano Zabaleta,IIS,2010,Monterrey,NL,7-Jul-93,F,8,,
922762,Gema Zárate Etxeberría,IIS,2008,Zacatecas,Zac,11-Jun-93,F,8,,
633675,Carmen González Rodríguez,IQA,2009,Monterrey,NL,29-May-95,F,4,,
896240,Jorge Zabaleta Arizmendi,IMT,2013,Chihuahua,Chih,23-May-94,M,7,,
861240,Ernesto Villarreal Aramburu,LAF,2009,Villahermosa,Tab,8-Jul-94,M,6,,
607846,Laura Ochoa Salaverri,LAF,2012,Saltillo,Coah,19-Sep-92,F,8,,
568806,Marián Navarro Ochoa,LEM,2010,Pachuca,Hgo,24-Jun-94,F,7,,
690414,Ludivina Navarro Basaguren,LAF,2013,Mérida,Yuc,18-Sep-93,F,6,,
918061,Giseel Ochoa Cárdenas,LED,2008,Guanajuato,Gto,5-Dec-92,F,9,,
1024826,Manuel Andrés Goicoetxea Lozano,LED,2012,Minatitlán,Ver,3-Jul-93,M,8,,
455262,Nidia Andrea Eskauriatza Aramburu,IMT,2008,León,Gto,6-Mar-94,F,6,,
380845,Mariángela Zabaleta Sánchez,LAF,2012,Mazatlán,Sin,13-Sep-94,F,4,,
372774,Michelle Fátima González Navarro,LIN,2012,Monterrey,NL,22-Nov-92,F,8,,
711219,Dafne Garza Garza,IQA,2010,Mexicali,BC,12-Dec-92,F,8,,
639265,Alejandro Fernando Salaverri Cantú,LCPF,2012,Chihuahua,Chih,19-Dec-94,M,4,,
815329,Sofía Marissa Hernandez Villarreal,LAF,2010,Veracruz,Ver,9-Sep-92,F,8,,
533200,Roberto Cárdenas Aramburu,LEM,2011,Tijuana,BC,28-Mar-93,M,9,,
450717,Gabriel Arturo González Aramburu,IIS,2011,Monterrey,NL,2-Jun-94,M,6,,
847702,Erika Carmen Zárate Rodríguez,LCPF,2011,León,Gto,5-Jul-95,F,4,,
933412,Benito Jorge Ochoa Eskauriatza,IQA,2008,Tampico,Tamps,1-Apr-94,M,6,,
397154,Paola Karla Navarro Ibarguengoitia,LCPF,2013,Monterrey,NL,8-Dec-94,F,5,,
1048940,Luis Humberto Cárdenas Cantú,IMT,2013,Mexicali,BC,6-Jun-93,M,8,,
712901,Ricardo David Hernandez Hernandez,LIN,2009,Villahermosa,Tab,7-Nov-93,M,6,,
607264,Carolina Deyanira Treviño Sánchez,LAF,2011,Cuernavaca,Mor,7-Jan-95,F,4,,
608690,Horacio Ochoa Salaverri,LAF,2012,Veracruz,Ver,16-May-93,M,8,,
466921,Alejandra Anahí González Eskauriatza,LIN,2010,Mérida,Yuc,13-Jul-95,F,4,,
1055263,Marissa Etxeberría Sánchez,LAF,2013,Culiacán,Sin,20-Dec-93,F,7,,
814940,Alberto Ricardo Goicoetxea Cantú,LAF,2008,Mérida,Yuc,30-Nov-94,M,4,,
694512,Benito Basaguren Treviño,LAF,2013,Tampico,Tamps,25-Apr-93,M,8,,
653337,Carlos Villarreal Rodríguez,IQA,2011,Monterrey,NL,27-Mar-95,M,4,,
1136112,Pablo García García,IMT,2010,Monterrey,NL,8-Mar-94,M,6,,
843080,Sofía Ibarguengoitia Fernández,LIN,2011,Hermosillo,Son,29-Aug-94,F,4,,
484243,Paola Basaguren González,LAF,2012,Tlaxcala,Tlax,14-Mar-94,F,6,,
363464,Rodolfo Manuel Azcúnaga Sánchez,IIS,2013,Monterrey,NL,13-Jan-93,M,9,,
360513,Elisa Eskauriatza Salaverri,LAF,2013,Mexicali,BC,10-Jul-95,F,5,,
640737,Antonio Goicoetxea García,IIS,2008,Veracruz,Ver,5-Oct-94,M,4,,
1053501,Daniel Nicolás Juárez Ochoa,LED,2013,Tapachula,Chis,19-Jan-94,M,6,,
921145,Esther Carolina Rodríguez Goicoetxea,LED,2012,Monterrey,NL,16-Nov-93,F,6,,
617496,Pamela Silvia Lozano González,IIS,2013,Pachuca,Hgo,9-Jun-95,F,4,,
634736,Alejandro Juárez Garza,IMT,2008,Monterrey,NL,7-Jul-93,M,8,,
599565,Ludivina Mariángela González Aramburu,LCPF,2008,Monterrey,NL,29-Nov-94,F,4,,
660948,Graciela Azcúnaga Navarro,IIS,2010,Monterrey,NL,16-Apr-95,F,4,,
542429,Andrea Eskauriatza Urrutia,IIS,2008,Hermosillo,Son,12-Jun-95,F,4,,
970035,Erika Daniela Rodríguez Eskauriatza,LAF,2011,Monterrey,NL,24-Oct-93,F,6,,
445246,Gabriel Roberto Aristegui Aristegui,LAF,2009,Cuernavaca,Mor,21-Aug-92,M,8,,
831155,Erika Ludivina Ochoa Lozano,LEM,2011,León,Gto,25-Apr-95,F,4,,
934184,Dafne Marián Treviño Aramburu,IIS,2008,Monterrey,NL,12-Oct-93,F,6,,
729775,Nicolás Jorge Salaverri Aristegui,LAF,2008,Acapulco,Gro,3-Nov-93,M,6,,
1062978,David Nicolás García Zabaleta,LEM,2010,Monterrey,NL,26-Dec-94,M,4,,
463790,Cecilia Ibarguengoitia González,LED,2011,Monterrey,NL,29-May-95,F,4,,
848991,Luis Rodolfo Azcúnaga Fernández,LAF,2012,Orizaba,Ver,13-Jul-95,M,4,,
692243,Fátima Sandra Ibarguengoitia Etxeberría,IIS,2008,Tijuana,BC,16-Sep-92,F,8,,
867515,Giseel Teresa González Sánchez,IMT,2011,Monterrey,NL,23-Dec-92,F,8,,
887019,Montserrat Giseel Ochoa Zabaleta,LEM,2010,Monterrey,NL,13-Jun-95,F,4,,
900510,Rafael Villarreal Navarro,IMT,2011,Monterrey,NL,27-Apr-93,M,8,,
859229,Montserrat Juárez García,LIN,2013,Tuxpan,Ver,24-Jul-94,F,6,,
1003684,David Pablo Fernández Fernández,IQA,2009,Chihuahua,Chih,24-Jul-94,M,6,,
910249,Fernando Fernández Villarreal,LED,2012,Tuxpan,Ver,20-Mar-94,M,6,,
400345,David Rafael Martínez Martínez,LED,2010,Minatitlán,Ver,26-Dec-93,M,6,,
940996,Giseel Navarro Lozano,LIN,2008,Guanajuato,Gto,26-May-95,F,4,,
754029,Laura Garza Urrutia,IQA,2013,Orizaba,Ver,29-Aug-93,F,6,,
883651,Enrique González Aristegui,IIS,2012,León,Gto,30-Sep-93,M,7,,
806262,César Gabriel Basaguren Basaguren,IIS,2010,Orizaba,Ver,11-Apr-95,M,4,,
402891,Alberto García Aramburu,LIN,2010,Mazatlán,Sin,27-Jul-93,M,9,,
945798,Priscila Giseel Azcúnaga Azcúnaga,LAF,2012,Monterrey,NL,2-Aug-93,F,9,,
1137569,Karla Nadia Goicoetxea Lozano,LAF,2012,Monterrey,NL,20-Feb-95,F,4,,
459247,Oscar Arizmendi Martínez,LIN,2010,Chihuahua,Chih,15-May-95,M,4,,
932730,Elisa Cecilia Aramburu Villarreal,LED,2008,Puebla,Pue,4-May-95,F,4,,
710506,Nadia Eskauriatza Goicoetxea,IIS,2011,Acapulco,Gro,18-Mar-95,F,4,,
1060555,Sandra Paola Zabaleta Lozano,LAF,2013,Monterrey,NL,14-Nov-94,F,5,,
391398,Nicolás Enrique Etxeberría Ibarguengoitia,IMT,2008,Minatitlán,Ver,2-Apr-95,M,4,,
924324,Erika Azcúnaga Lozano,LAF,2011,Manzanillo,Col,20-Apr-95,F,4,,
1135794,Silvia Cantú Hernandez,IQA,2010,Monterrey,NL,14-Sep-94,F,5,,
494031,Graciela Elisa Aristegui Zabaleta,LAF,2010,Tampico,Tamps,16-Mar-94,F,6,,
404296,Nadia Azcúnaga Zárate,LED,2008,Monterrey,NL,20-May-95,F,5,,
625679,Pablo David Lozano Garza,LAF,2013,Tampico,Tamps,19-Dec-93,M,6,,
840339,Luis García Navarro,IIS,2011,Cuernavaca,Mor,13-Jul-95,M,4,,
517344,Pablo Enrique Fernández Goicoetxea,IQA,2009,Monterrey,NL,27-Jul-94,M,6,,
512466,Erika Dafne Azcúnaga Juárez,LIN,2009,Monterrey,NL,20-Mar-93,F,8,,
890199,Berenice Cárdenas Cárdenas,LAF,2010,Monterrey,NL,23-Apr-94,F,6,,
1084849,Erika Elisa González Ochoa,LIN,2009,Mazatlán,Sin,22-Apr-93,F,8,,
462401,Rodrigo Nicolás Rodríguez Lozano,IQA,2013,Guanajuato,Gto,9-Mar-94,M,7,,
956450,Ruth Goicoetxea Zárate,LAF,2010,Pachuca,Hgo,9-Jul-94,F,6,,
909163,Jorge Rodríguez Urrutia,LIN,2010,Zacatecas,Zac,10-Sep-94,M,5,,
389794,Gonzalo Horacio Hernandez González,IQA,2011,Villahermosa,Tab,9-Aug-93,M,8,,
560270,Carlos Rodolfo Aramburu Salaverri,LAF,2011,Veracruz,Ver,27-Jul-94,M,7,,
607487,Oscar Basaguren Villarreal,LAF,2012,Mazatlán,Sin,16-Jun-95,M,4,,
574381,Mario Nicolás Cárdenas Cantú,LAF,2013,Guanajuato,Gto,27-Sep-92,M,9,,
689405,Ernesto Rafael Urrutia Zárate,LAF,2009,Tlaxcala,Tlax,23-Dec-94,M,4,,
440496,Gerardo Oscar Azcúnaga Villarreal,LAF,2009,Chihuahua,Chih,30-Mar-94,M,6,,
505678,Leticia Marián Arizmendi Ochoa,LAF,2012,Tijuana,BC,13-Nov-94,F,4,,
394372,Nadia Ludivina Cárdenas Rodríguez,LAF,2009,Monterrey,NL,19-Jul-93,F,8,,
406035,Luis Cantú Aristegui,LEM,2013,Hermosillo,Son,30-Jan-94,M,6,,
835926,Francisco Etxeberría Navarro,LIN,2012,Monterrey,NL,9-Sep-94,M,4,,
597289,Adelaida Giseel Fernández Fernández,LCPF,2010,Orizaba,Ver,11-Jul-95,F,5,,
410555,Karla González Martínez,LCPF,2013,Mexicali,BC,22-Sep-92,F,8,,
741852,Alberto Garza Juárez,LEM,2008,Monterrey,NL,28-Jun-94,M,6,,
920279,Pamela Fátima Cárdenas Rodríguez,LAF,2008,Monterrey,NL,15-Sep-94,F,4,,
385036,Paola Juárez Goicoetxea,LIN,2013,León,Gto,9-Mar-94,F,6,,
870081,César Enrique González Zabaleta,IQA,2013,Pachuca,Hgo,24-Aug-92,M,8,,
863936,Enrique Etxeberría Azcúnaga,IMT,2010,Zacatecas,Zac,30-Nov-92,M,8,,
1099541,Rafael Nicolás González García,LAF,2009,Hermosillo,Son,30-Jun-93,M,8,,
698232,Ruth Carmen Urrutia Fernández,LAF,2009,Monterrey,NL,20-Jun-93,F,8,,
730083,Nicolás Navarro Sánchez,LIN,2008,Tlaxcala,Tlax,2-Oct-93,M,6,,
975294,Fátima Sandra Zabaleta González,LED,2011,Durango,Dgo,19-Apr-93,F,8,,
755991,Catalina Graciela Zárate Eskauriatza,IQA,2009,Puebla,Pue,25-Sep-94,F,4,,
530331,Daniela Hernandez Ibarguengoitia,LAF,2012,Culiacán,Sin,2-Jan-94,F,6,,
937167,José Martínez Salaverri,LAF,2011,Monterrey,NL,18-Jan-94,M,6,,
1013216,Luis Urrutia Garza,LAF,2011,Tapachula,Chis,13-Sep-92,M,9,,
1074271,Gema Goicoetxea Juárez,LED,2013,Durango,Dgo,19-Feb-95,F,4,,
847918,Nicolás García Cantú,IIS,2010,Chihuahua,Chih,25-Dec-93,M,6,,
947631,Priscila Carolina Lozano Etxeberría,IQA,2010,Veracruz,Ver,16-Jun-93,F,8,,
1093010,Anahí Eskauriatza Ibarguengoitia,IIS,2011,Mazatlán,Sin,29-Jan-95,F,4,,
519291,Graciela Zárate Martínez,LED,2013,Monterrey,NL,30-Aug-93,F,7,,
692162,Berenice Alexia Garza Aramburu,LED,2012,Toluca,Edomex,2-Jan-94,F,6,,
366250,Ángel Gonzalo Etxeberría Aristegui,LEM,2008,Monterrey,NL,26-Jan-93,M,8,,
546798,Oscar Ricardo Goicoetxea González,LAF,2012,Monterrey,NL,28-Feb-95,M,4,,
953054,Manuel Navarro Ibarguengoitia,LAF,2008,Villahermosa,Tab,15-Feb-95,M,4,,
433368,Catalina Karla Goicoetxea Azcúnaga,LCPF,2009,Tampico,Tamps,15-Mar-94,F,7,,
626940,Fernando Andrés García Cantú,IIS,2011,Monterrey,NL,28-Mar-94,M,6,,
1064786,Marissa Michelle Eskauriatza Basaguren,LAF,2012,Tampico,Tamps,5-Mar-95,F,4,,
906223,Benito Garza Ochoa,IMT,2008,Mazatlán,Sin,21-Sep-94,M,4,,
557948,Leticia Andrea González Goicoetxea,LCPF,2009,Mexicali,BC,10-Apr-95,F,4,,
910836,Leticia Nadia González Urrutia,IIS,2008,Monterrey,NL,12-Feb-93,F,8,,
955815,Enrique Zabaleta Treviño,IIS,2012,Monterrey,NL,28-May-95,M,4,,
511340,Roberto Garza Azcúnaga,IMT,2008,Manzanillo,Col,25-Dec-93,M,6,,
631669,Anahí Azcúnaga Juárez,LIN,2008,Durango,Dgo,15-Apr-94,F,6,,
731963,Rafael Villarreal Etxeberría,LIN,2011,Mexicali,BC,15-Mar-95,M,4,,
846927,Marco Salaverri Aramburu,IMT,2012,Saltillo,Coah,24-Feb-93,M,8,,
774973,Gema Lozano Ibarguengoitia,LED,2012,Durango,Dgo,25-Dec-93,F,6,,
1072482,Daniel Martínez Ochoa,IIS,2013,Monterrey,NL,3-Jul-93,M,8,,
469303,Mariángela Mariángela Hernandez Eskauriatza,LED,2010,Monterrey,NL,29-Mar-95,F,5,,
935679,Elisa Sánchez Aramburu,LAF,2012,Guanajuato,Gto,27-Jan-95,F,4,,
554934,Catalina Erika Sánchez Azcúnaga,LED,2011,Zacatecas,Zac,19-May-93,F,8,,
813314,Carmen Fernández Rodríguez,LEM,2008,Monterrey,NL,8-Jun-95,F,4,,
440844,Fernando Eskauriatza Cantú,LED,2009,León,Gto,22-Apr-95,M,4,,
743876,Deyanira Nidia Aramburu Aramburu,LIN,2008,Monterrey,NL,26-Feb-95,F,4,,
1126343,Carlos Aristegui Villarreal,LCPF,2009,Monterrey,NL,9-Mar-95,M,5,,
689471,Gonzalo Azcúnaga Etxeberría,LCPF,2010,Monterrey,NL,22-Jun-94,M,6,,
1025291,Roberto Rafael Aramburu Salaverri,LEM,2011,Monterrey,NL,30-Aug-92,M,8,,
1122860,Sofía Eskauriatza Etxeberría,IMT,2009,Saltillo,Coah,28-Jul-94,F,6,,
818663,Elena Nadia Urrutia Etxeberría,LAF,2013,Saltillo,Coah,15-Jan-95,F,4,,
708130,Ludivina Michelle Cantú Hernandez,LED,2013,Mexicali,BC,12-May-95,F,4,,
654673,Arturo Zabaleta Cárdenas,LAF,2012,Tampico,Tamps,1-Nov-92,M,8,,
493234,Andrea Laura García Ibarguengoitia,LAF,2011,Villahermosa,Tab,27-Dec-94,F,4,,
835485,Nadia Carolina Aristegui Goicoetxea,IMT,2011,Pachuca,Hgo,21-Jan-95,F,4,,
999864,Pablo Manuel Cárdenas Cárdenas,LCPF,2011,Tijuana,BC,5-Oct-94,M,4,,
804282,José Oscar Garza Zabaleta,LAF,2013,Minatitlán,Ver,10-Apr-94,M,6,,
353938,David Azcúnaga Villarreal,LCPF,2008,Monterrey,NL,26-Nov-94,M,4,,
741572,Alexia Cecilia Goicoetxea González,IMT,2011,Culiacán,Sin,17-May-94,F,6,,
968953,Dafne Zárate Zárate,LED,2011,Villahermosa,Tab,28-Mar-93,F,8,,
1075183,Alejandro Martínez Ochoa,LAF,2008,Acapulco,Gro,4-Dec-94,M,4,,
874952,Dafne Marián Salaverri Eskauriatza,IMT,2010,Monterrey,NL,17-Aug-94,F,4,,
725246,Carmen Treviño Urrutia,IQA,2012,Monterrey,NL,26-Aug-93,F,6,,
1122741,Ruth Esther Ibarguengoitia Garza,LED,2012,Mexicali,BC,16-Nov-94,F,4,,
745120,Nidia Esther Goicoetxea Zárate,LED,2009,Cuernavaca,Mor,24-Mar-94,F,6,,
715190,Ángel Ochoa Rodríguez,LAF,2010,Puebla,Pue,27-Jun-94,M,6,,
896652,Rodrigo Oscar Martínez Eskauriatza,LAF,2013,Monterrey,NL,22-Jul-94,M,6,,
840539,Marissa Giseel Rodríguez Garza,IIS,2010,Monterrey,NL,9-May-94,F,6,,
1042191,Gerardo Horacio Eskauriatza Navarro,LIN,2012,Monterrey,NL,15-Nov-94,M,5,,
1055584,Paola Alexia Etxeberría Ochoa,IMT,2011,Zacatecas,Zac,1-Aug-93,F,8,,
372685,Giseel Montserrat Sánchez Villarreal,LCPF,2009,Minatitlán,Ver,1-Sep-92,F,8,,
908706,Fernando Sánchez Rodríguez,IQA,2010,Morelia,Mich,24-Jan-94,M,6,,
440125,Arturo Nicolás Cárdenas Rodríguez,IIS,2009,Minatitlán,Ver,26-Feb-93,M,8,,
793351,Priscila Nadia Garza Salaverri,IMT,2013,Tuxpan,Ver,11-Mar-94,F,6,,
668548,Carmen Karla Martínez García,IIS,2011,Tuxpan,Ver,19-Jun-95,F,4,,
429278,Deyanira Pamela Treviño Urrutia,LEM,2012,Monterrey,NL,23-Feb-94,F,7,,
357767,Andrés Azcúnaga Ibarguengoitia,IMT,2013,Manzanillo,Col,17-Feb-93,M,8,,
661379,Elisa Azcúnaga García,LCPF,2012,León,Gto,10-Nov-92,F,9,,
1000083,Francisco Humberto Basaguren Aristegui,LAF,2008,Pachuca,Hgo,27-Jul-94,M,7,,
1108938,Gabriel Enrique González García,LCPF,2013,Morelia,Mich,13-Jul-95,M,5,,
1022474,Oscar Pablo García Aramburu,LEM,2011,Monterrey,NL,26-Jun-95,M,4,,
386139,David Fernández Zárate,LAF,2008,Monterrey,NL,17-Oct-93,M,6,,
836548,Oscar Basaguren Rodríguez,LAF,2010,Monterrey,NL,29-May-93,M,8,,
631974,Montserrat Elena Arizmendi Hernandez,LAF,2010,Monterrey,NL,10-Jun-95,F,4,,
728210,Alejandro Aramburu Azcúnaga,LAF,2010,Monterrey,NL,19-Jul-94,M,7,,
930201,Antonio Pablo Navarro Villarreal,LAF,2009,Los Mochis,Sin,6-Dec-93,M,6,,
372854,Adelaida Montserrat García Garza,LAF,2011,Mexicali,BC,30-Nov-94,F,4,,
375693,Laura Pamela Sánchez Arizmendi,IMT,2012,Monterrey,NL,17-May-94,F,6,,
706845,Laura Salaverri Etxeberría,IMT,2008,Monterrey,NL,26-Sep-94,F,4,,
708764,Dafne Cantú Arizmendi,LCPF,2009,Monterrey,NL,10-May-94,F,6,,
468205,Michelle Garza Martínez,IIS,2013,Orizaba,Ver,9-Nov-93,F,6,,
452729,Ernesto Ricardo Etxeberría Goicoetxea,LAF,2010,Tuxpan,Ver,18-Jan-95,M,4,,
835906,Daniela Deyanira Fernández Fernández,LED,2009,Culiacán,Sin,26-Apr-94,F,6,,
841581,Berenice Salaverri Salaverri,LEM,2008,Villahermosa,Tab,29-Jan-93,F,8,,
739726,Montserrat Zárate González,LCPF,2011,Orizaba,Ver,5-Jul-94,F,6,,
980034,Karla Montserrat Eskauriatza Treviño,IQA,2008,Monterrey,NL,14-Jun-95,F,4,,
822630,Giseel Aramburu Villarreal,IIS,2013,Saltillo,Coah,1-Jan-95,F,4,,
1077104,Dafne Anahí Lozano Aramburu,LAF,2013,Monterrey,NL,1-Oct-93,F,7,,
513977,Adelaida Garza Lozano,LAF,2011,Saltillo,Coah,16-Dec-93,F,6,,
868124,Ludivina Nadia Rodríguez Arizmendi,LCPF,2012,Guanajuato,Gto,14-Oct-92,F,8,,
960103,Esther Urrutia González,LCPF,2011,Monterrey,NL,29-Aug-93,F,6,,
1035237,Michelle Treviño Salaverri,LAF,2009,León,Gto,28-Jul-94,F,6,,
368182,Benito Rodrigo Juárez Sánchez,IMT,2012,Monterrey,NL,5-Apr-94,M,6,,
956639,Nidia Eskauriatza Martínez,LEM,2009,Monterrey,NL,8-May-94,F,7,,
900588,Gonzalo Ángel Navarro Hernandez,LAF,2009,Tlaxcala,Tlax,23-Oct-94,M,4,,
815774,Rodolfo Salaverri Villarreal,LAF,2012,Toluca,Edomex,22-Mar-95,M,4,,
455125,Marián Anahí Azcúnaga Zabaleta,LCPF,2011,Monterrey,NL,25-Jan-94,F,7,,
629070,Laura Sandra González Aramburu,LEM,2008,Tijuana,BC,2-Jun-93,F,8,,
858588,Gonzalo Hernandez Cantú,LAF,2010,Monterrey,NL,19-Oct-94,M,4,,
596765,Paola Graciela Ibarguengoitia Goicoetxea,LAF,2010,Puebla,Pue,6-Sep-94,F,5,,
825380,Ernesto Fernando Garza Aramburu,LCPF,2008,Monterrey,NL,8-Oct-93,M,7,,
918069,Ludivina Karla Navarro Sánchez,LAF,2012,Puebla,Pue,30-Nov-92,F,8,,
453615,Marco Ernesto Lozano Cantú,LEM,2011,Zacatecas,Zac,28-Oct-92,M,8,,
880490,Esther Teresa Basaguren Eskauriatza,IIS,2009,Mexicali,BC,31-Oct-94,F,5,,
1044631,David Arturo Cantú Zárate,LAF,2011,Monterrey,NL,2-Jun-94,M,6,,
464058,María Basaguren Rodríguez,LEM,2009,Monterrey,NL,13-Nov-93,F,6,,
1104316,Nicolás Basaguren Basaguren,IMT,2013,Guanajuato,Gto,2-Jun-95,M,5,,
661962,Rodolfo Treviño Hernandez,IMT,2012,Los Mochis,Sin,27-Oct-93,M,6,,
1060179,Pamela Laura Rodríguez Juárez,LAF,2008,Tuxpan,Ver,23-Sep-92,F,8,,
885237,José Nicolás Eskauriatza Azcúnaga,LAF,2011,Mérida,Yuc,25-Oct-93,M,6,,
538064,Roberto Martínez Urrutia,LAF,2013,Monterrey,NL,26-May-93,M,8,,
1067682,Alberto Gonzalo Cantú Aristegui,IQA,2010,Monterrey,NL,30-Nov-93,M,6,,
1077533,Alexia Arizmendi Rodríguez,LED,2008,Cuernavaca,Mor,9-Sep-93,F,6,,
817285,Ludivina Paola Zabaleta García,LAF,2012,Villahermosa,Tab,7-Apr-94,F,6,,
397173,Alexia Leticia González Treviño,LCPF,2010,Zacatecas,Zac,1-Apr-95,F,4,,
360755,Graciela Laura Rodríguez Navarro,LIN,2011,Villahermosa,Tab,9-Sep-92,F,8,,
434175,Ruth Marissa García Zabaleta,IQA,2013,Mazatlán,Sin,1-Aug-93,F,8,,
377071,Pablo Navarro Cantú,IMT,2010,Chihuahua,Chih,6-Nov-94,M,4,,
457278,Horacio Hernandez Azcúnaga,LCPF,2013,Monterrey,NL,24-Jul-92,M,10,,
964810,Ludivina Lozano Garza,LCPF,2008,Monterrey,NL,14-May-93,F,8,,
956822,Catalina Nadia Aristegui Aramburu,LAF,2011,Monterrey,NL,23-Mar-93,F,8,,
706555,Gema Silvia Cantú Sánchez,LED,2011,Minatitlán,Ver,23-Mar-95,F,4,,
779055,Rodrigo Cantú Arizmendi,LAF,2011,Tijuana,BC,12-Jul-94,M,6,,
470482,Enrique Urrutia Lozano,IQA,2013,Tapachula,Chis,13-Jan-94,M,7,,
451327,María Alexia González Arizmendi,LEM,2013,Monterrey,NL,10-Jun-94,F,6,,
562517,Fátima García Etxeberría,LEM,2013,Mazatlán,Sin,17-Mar-95,F,4,,
652383,Michelle Ludivina Fernández Treviño,LCPF,2013,Zacatecas,Zac,31-Aug-94,F,4,,
1096024,Antonio Gonzalo Azcúnaga García,LAF,2009,Morelia,Mich,7-Mar-94,M,6,,
863581,Ricardo Villarreal Etxeberría,IIS,2011,Puebla,Pue,24-Jun-95,M,4,,
1110091,Mariángela Etxeberría García,LIN,2008,Mérida,Yuc,27-Feb-95,F,4,,
363742,Roberto Ibarguengoitia Treviño,IIS,2012,Monterrey,NL,5-Apr-94,M,6,,
446813,Gabriel Hernandez Goicoetxea,LEM,2011,Orizaba,Ver,6-Oct-92,M,8,,
436125,José Azcúnaga Treviño,LAF,2010,Tijuana,BC,19-Jun-93,M,8,,
531826,Teresa García Cárdenas,LED,2009,Tlaxcala,Tlax,11-Apr-95,F,4,,
959287,Fátima Gema Ochoa Zárate,LAF,2008,Villahermosa,Tab,1-Dec-92,F,9,,
952378,Mario José Aramburu Navarro,IIS,2013,Mérida,Yuc,7-Apr-93,M,9,,
904082,Alberto Manuel Goicoetxea Hernandez,IQA,2010,Los Mochis,Sin,15-Sep-94,M,4,,
770851,Ángel Marco Zabaleta Basaguren,IQA,2008,Villahermosa,Tab,9-Apr-95,M,4,,
418577,Sandra Sofía Navarro Villarreal,LAF,2013,Monterrey,NL,20-Mar-94,F,6,,
1066508,Sofía Lozano Martínez,LAF,2010,Tlaxcala,Tlax,21-Jul-93,F,8,,
676671,Erika Treviño Etxeberría,IQA,2009,Monterrey,NL,7-May-95,F,4,,
401646,Mariángela Sofía Ibarguengoitia Cárdenas,IQA,2008,Mérida,Yuc,22-May-93,F,8,,
597007,Alejandro Ibarguengoitia Rodríguez,LED,2010,Monterrey,NL,29-Jan-93,M,8,,
945849,Alejandra Juárez Lozano,IQA,2013,Orizaba,Ver,25-Sep-94,F,5,,
354539,Pamela Marissa Lozano Cantú,LAF,2011,Monterrey,NL,6-Oct-92,F,8,,
473095,Graciela Cecilia Lozano Ochoa,LED,2008,Hermosillo,Son,28-Jun-94,F,6,,
931952,Erika González Garza,LAF,2012,Mérida,Yuc,5-Apr-95,F,4,,
1001644,Michelle Rodríguez Martínez,IMT,2008,Manzanillo,Col,14-Dec-94,F,4,,
625347,Dafne Ochoa Arizmendi,IIS,2008,Monterrey,NL,27-Feb-95,F,4,,
1063438,Marco Cárdenas Villarreal,LEM,2008,Culiacán,Sin,5-Sep-92,M,8,,
1061051,Valeria Sofía Lozano Fernández,LAF,2012,Mazatlán,Sin,17-Mar-95,F,4,,
976115,Nidia Ruth Navarro Eskauriatza,LIN,2008,Monterrey,NL,21-Jan-94,F,6,,
361000,Elena Diana Juárez Ochoa,LIN,2010,Tapachula,Chis,18-Mar-95,F,4,,
984674,Carolina Hernandez García,IMT,2011,Tapachula,Chis,8-Sep-92,F,8,,
1067200,Ernesto Gonzalo Martínez Hernandez,LAF,2010,Saltillo,Coah,28-Nov-93,M,7,,
1045109,Elisa Andrea Navarro Eskauriatza,LED,2012,Monterrey,NL,24-Apr-95,F,4,,
491784,Teresa Deyanira Salaverri Cantú,LCPF,2012,Mérida,Yuc,12-Jan-94,F,7,,
844938,María María Hernandez Ochoa,LAF,2008,Monterrey,NL,23-Sep-93,F,6,,
1031240,Manuel Fernández Cantú,IMT,2011,Monterrey,NL,1-Feb-93,M,9,,
408893,Dafne Dafne Arizmendi Sánchez,LCPF,2013,Manzanillo,Col,7-Apr-93,F,8,,
1119417,Gabriel Gerardo Villarreal Navarro,IIS,2009,Tuxpan,Ver,16-Jul-93,M,9,,
949809,Alejandro Aramburu González,LAF,2011,Monterrey,NL,26-Sep-92,M,9,,
